id,tokens,intent
1984,what is the fare from atlanta to boston on coach one way,"AskFlight, AskFlightWithCost"
3563,flights on american from phoenix to chicago on wednesday,"AskFlight, AskFlightWithAirline"
3081,give me the flights from phoenix to milwaukee on american airlines,"AskFlight, AskFlightWithAirline"
572,i would like to travel from boston to denver early in the morning,AskFlight
1906,all round trip flights between new york and miami business class fare,"AskFlight, AskFlightWithCost"
1309,give me the latest flight tomorrow on united airlines from milwaukee to tacoma,"AskFlight, AskFlightWithAirline"
4453,what is the first class fare on united flight 352 from denver to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2263,which delta flights depart from san francisco heading toward boston after 12 noon,"AskFlight, AskFlightWithAirline"
635,what is lowest cost air fare available for a flight from dallas to baltimore arriving on july fourth,"AskFlight, AskFlightWithCost"
5052,list all us air flights arriving in charlotte on saturday at 1 pm,"AskFlight, AskFlightWithAirline"
3035,show flights from pittsburgh to oakland on us airlines with fare information,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2924,what is the airfare for flights from denver to pittsburgh on delta airline,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5091,how much does it cost to fly from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
431,show me fares from dallas to baltimore that cost less than 300 dollars,"AskFlight, AskFlightWithCost"
1534,please list all flights between indianapolis and orlando on the twenty seventh of december,AskFlight
3108,please list all flights on united airlines and northwest which go to denver,"AskFlight, AskFlightWithAirline"
3126,what evening flights do you have available from baltimore to philadelphia,AskFlight
2576,find the cheapest one way fare from pittsburgh to san francisco,"AskFlight, AskFlightWithCost"
1555,on usa air how many flights leaving oakland on july twenty seventh to boston nonstop,"AskFlight, AskFlightWithAirline"
5211,what is the cheapest fare for a one way flight from boston to atlanta,"AskFlight, AskFlightWithCost"
,show me the list of price from cleveland to nashville,"AskFlight, AskFlightWithCost"
742,i would like a flight that leaves on sunday from montreal quebec to san diego california,AskFlight
3114,american airlines leaving phoenix,"AskFlight, AskFlightWithAirline"
3871,i need a flight from boston to pittsburgh,AskFlight
4337,how long does a flight from baltimore to san francisco take,AskFlight
5009,oakland to san francisco please breakfast flight,AskFlight
4535,are there any airlines that have flights from boston to philadelphia that leave before 630 am,AskFlight
2581,cheapest fare from nashville to seattle,"AskFlight, AskFlightWithCost"
117,is there one stop with the us air boston leaving at 705 to atlanta,AskFlight
4706,list the flights from dallas to san francisco on american airlines,"AskFlight, AskFlightWithAirline"
4005,i would like a flight from philadelphia to dallas,AskFlight
4676,i need a flight from chicago to dallas on continental on june fifth,"AskFlight, AskFlightWithAirline"
3113,is there a flight on continental airlines from boston to denver,"AskFlight, AskFlightWithAirline"
1652,what is the price of business class from boston to san francisco on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3631,find flight from phoenix to detroit on monday,AskFlight
1097,what is the lowest fare for a flight from washington dc to boston,"AskFlight, AskFlightWithCost"
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3083,show delta airlines flights from boston to salt lake,"AskFlight, AskFlightWithAirline"
2946,what is the cost for these flights from baltimore to philadelphia,"AskFlight, AskFlightWithCost"
676,how many flights does american airlines have from boston to atlanta,"AskFlight, AskFlightWithAirline"
3550,which delta flights fly from boston to philadelphia,"AskFlight, AskFlightWithAirline"
4370,list the flights that leave from philadelphia to atlanta early thursday morning before 8 am,AskFlight
2567,i'd like the cheapest one way fare from boston to atlanta please,"AskFlight, AskFlightWithCost"
4373,which flights are leaving from kansas city to atlanta early monday morning,AskFlight
201,what's the lowest round trip fare from atlanta to bwi,"AskFlight, AskFlightWithCost"
4505,cheapest round trip fare from or indianapolis to orlando on december twenty fifth,"AskFlight, AskFlightWithCost"
5035,on the 8 am flight from san francisco to atlanta what type of aircraft is used,AskFlight
1875,what is the price of a first class ticket from atlanta to san francisco,"AskFlight, AskFlightWithCost"
1723,please show me airlines with flight service from boston to denver from denver to philadelphia and from philadelphia to boston,AskFlight
3379,please list the flights from kansas city to denver,AskFlight
808,show me the least expensive flight from miami to new york on a sunday with first class fare,"AskFlight, AskFlightWithCost"
4710,show me all the flights from indianapolis to san diego on us air,"AskFlight, AskFlightWithAirline"
2643,all right what i'd like to do is find the cheapest one way fare from boston to denver,"AskFlight, AskFlightWithCost"
4691,what does it cost to fly from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3035,show flights from pittsburgh to oakland on us airlines with fare information,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5133,i need the cost of a ticket going from denver to baltimore a first class ticket on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2701,flights from houston to los angeles departing after 1026,AskFlight
478,what is the fare on the thrift economy flight from boston to san francisco,"AskFlight, AskFlightWithCost"
974,are there any flights between pittsburgh and baltimore using a j31 aircraft,AskFlight
1891,show me first class fares from dallas to baltimore,"AskFlight, AskFlightWithCost"
5134,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4422,list all flights on united from san francisco to boston with fare code qx,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4691,what does it cost to fly from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1986,what is the cheapest coach flight between dallas and baltimore leaving august tenth,"AskFlight, AskFlightWithCost"
3111,list the alaska airlines flights arriving in burbank,"AskFlight, AskFlightWithAirline"
2776,what is the price of a one way fare from boston to denver on continental airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1634,how much is the 718 am flight from las vegas to new york twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2593,what is the cheapest flight on american airlines from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
213,what are the fares for flights between atlanta and dfw provided by delta airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2483,what is the earliest american airlines flight leaving philadelphia for dallas,"AskFlight, AskFlightWithAirline"
2962,what is the price of flights from indianapolis to memphis,"AskFlight, AskFlightWithCost"
2270,list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm,"AskFlight, AskFlightWithAirline"
1818,show me the one way fares from san diego to miami nonstop,"AskFlight, AskFlightWithCost"
5093,what's the cheapest flight from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3772,show me flights from phoenix to fort worth,AskFlight
1888,what's the cost of a first class fare from philadelphia to san francisco,"AskFlight, AskFlightWithCost"
5130,show business class fares on us air from boston to toronto,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
786,what is the lowest cost fare that delta has between boston and san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5133,i need the cost of a ticket going from denver to baltimore a first class ticket on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
610,list daily flights from oakland to boston using united airlines,"AskFlight, AskFlightWithAirline"
5227,i would like the cheapest one way fare from dallas to denver,"AskFlight, AskFlightWithCost"
1652,what is the price of business class from boston to san francisco on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2420,what is the shortest flight from milwaukee to san diego,AskFlight
5133,i need the cost of a ticket going from denver to baltimore a first class ticket on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3059,i'd like information on continental airlines flights from washington to philadelphia,"AskFlight, AskFlightWithAirline"
2619,show me the cheapest one way flights from orlando to montreal,"AskFlight, AskFlightWithCost"
1514,does us air have a flight from toronto to salt lake city monday may thirty first,"AskFlight, AskFlightWithAirline"
3203,please list pm flights from boston pittsburgh,AskFlight
5094,how much does it cost to fly on twa from columbus to milwaukee,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1633,please list the twa flights from las vegas to new york and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
