id,tokens,intent
1169,how much will it cost taking coach from orlando to indianapolis on december twenty ninth flying us air 311,Flight
121,philadelphia to san francisco with one stop in dallas please,Flight
2897,are there any turboprop flights from pittsburgh to baltimore on december seventeenth,Flight
1135,show me the fare for delta flight 296 from atlanta to philadelphia,Flight
3851,i would like flights from miami to new york,Flight
4913,i need a round trip from atlanta to washington dc and the fares leaving in the morning,Flight
1621,coach class flights on twa from columbus to st. paul,Flight
844,what's the ground transportation in westchester county,NoFlight
4117,flight from cleveland to nashville,Flight
1969,show me all flights from boston to dallas fort worth both direct and connecting that arrive before noon,Flight
2509,i need to spend much of a day on the ground in atlanta find me an early flight from boston and the lastest possible flight back from atlanta,Flight
3349,what flights travel from las vegas to los angeles,Flight
2670,i would like the flight from atlanta to denver that has the cheapest one way fare,Flight
4525,i'd like a nonstop flight from atlanta to baltimore that gets in around 7 pm,Flight
3901,boston to pittsburgh,Flight
3965,like to book a flight from burbank to milwaukee,Flight
4846,show me all the flights from charlotte to cleveland,Flight
2998,i'd like to fly united airlines from washington to denver,Flight
3741,show me the flights from denver to san francisco,Flight
2928,price of flight from nashville to cleveland,Flight
2080,show me about the ground transportation in boston,NoFlight
4993,show me the flights on delta or twa which go through atlanta,Flight
5344,from phoenix to denver on a monday,Flight
4233,information on flights from pittsburgh to philadelphia,Flight
3333,on friday morning i would like to fly from toronto to montreal,Flight
3159,and a flight from st. louis to burbank that leaves tuesday afternoon,Flight
5197,what is the latest flight leaving pittsburgh returning to denver,Flight
4402,what are the least expensive flights from denver to atlanta,Flight
2439,show me weekday flights from milwaukee to orlando one way,Flight
4391,when does continental fly from philadelphia to denver on sundays,Flight
1958,what is the earliest american airlines flight that i can get first class from philadelphia to dallas,Flight
2617,what's the cheapest flight from san francisco to denver,Flight
4699,list the alaska airlines flights a departing from burbank,Flight
849,please list ground transport in san francisco,NoFlight
3217,i'd like information on a flight from atlanta to denver a morning flight,Flight
2852,i need a flight from new york city to montreal thursday may six,Flight
840,is there any ground transportation to the city in dallas,NoFlight
5387,from pittsburgh to baltimore,Flight
1647,what is airline us,NoFlight
2501,okay can you tell me the earliest flight which leaves from philadelphia to dallas,Flight
2542,show me the one way flight from detroit to westchester county with the highest fare,Flight
3065,which flights are serviced by american airlines,Flight
3015,does american airlines fly from boston to san francisco,Flight
5351,what flights depart newark for tampa on friday,Flight
5524,how many times a day can i fly from Boston to Pittsburgh to Newark to Boston .,Flight
2571,lowest fare from san francisco to orlando,Flight
719,i would like the time your earliest flight from washington to philadelphia,Flight
2706,i would like information on flights from denver to san francisco after noon on wednesday,Flight
4216,i'm traveling to dallas from philadelphia,Flight
2761,a one way flight from boston to san francisco please,Flight
4327,please give me the flight times i would like to fly from boston to baltimore in the morning before 8,Flight
617,list all daily flights between boston and oakland as well as boston and oakland using american airline,Flight
3923,show me all flights arriving to denver from boston,Flight
1833,show me return flights from cincinnati to salt lake city nonstop,Flight
602,list flights from newark to boston daily,Flight
1253,please give me ground transportation information between dallas fort worth airport and downtown dallas,NoFlight
1981,what is the round trip thrift fare on us air from boston to san francisco,Flight
5333,what flights does delta have between dallas and denver,Flight
1922,show me the first class fares from boston to denver,Flight
4709,please list the flights from cincinnati to burbank on american airlines,Flight
621,list daily flights from denver to baltimore,Flight
1095,what are the flights between washington dc and columbus ohio,Flight
952,show me the earliest flight on august second from boston to denver that serves a meal,Flight
2775,i'm interested in round trip flights from boston to washington,Flight
2870,i would like a flight from boston to san francisco on august seventeenth,Flight
933,explain fare code qx,NoFlight
2181,i want to fly from boston to denver with a stop in philadelphia,Flight
761,what are the flights on thursday leaving from st. paul minnesota to st. louis,Flight
4581,show me the flights from new york to los angeles with stop in milwaukee,Flight
4132,i want a flight originating in denver going to pittsburgh and atlanta in either order,Flight
3534,do you have a united flight from boston to washington,Flight
1520,i would like to fly from denver to boston on wednesday the twenty first,Flight
4204,what flights are there from houston to dallas,Flight
2028,show me ground transportation for boston,NoFlight
784,list least expensive flight from dallas to baltimore,Flight
1544,on november twenty third what flights go from atlanta to denver on delta airlines,Flight
289,please list the flight schedule from baltimore to san francisco on friday nights,Flight
3411,may i fly from san francisco to baltimore,Flight
4667,what is the fare going from baltimore to boston one way on november seventh,Flight
5522,what meals are served on flight h p five four .,Flight
2787,i want to make a round trip flight from washington to san francisco and return,Flight
3987,list flights from philadelphia to dallas,Flight
2931,how much is a flight from washington to montreal,Flight
3569,show me flights from boston to philadelphia on a monday,Flight
